5_digit_zip,payment_usd
28532,227818.75
28540,6356.7
28557,2502983.039999989
28560,1290.0
28562,1289544.5299999998
28601,1249045.82
28602,278089.60000000003
28603,1375.0
28607,109771.77000000002
28625,200673.82000000004
28645,519852.1500000001
28655,547059.6100000005
28677,101061.13999999998
28731,41424.24
28739,3123.7300000000005
28791,30258.0
28792,250197.27
28801,1852948.6700000002
28803,1186385.15
28805,18015.0
28806,461124.9699999999
29020,6605.0
29045,500.0
29073,50.0
29115,16379.66
29118,904487.1400000001
29150,8148.580000000001
29169,704999.55
29170,30.0
29201,164796.69999999987
29202,118501.85999999999
29203,651815.5500000004
29204,667639.92
29208,15780.0
29209,12310.81
29210,168964.19
29212,400.0
29214,1403.16
29220,7900.0
29223,113.94
29301,75556.81999999999
29302,102907.50000000013
29303,1683923.4399999995
29306,148.19
29307,121406.84999999999
29316,754427.49
29325,82352.31
29340,16623.06
29341,444953.2699999999
29401,819208.7899999999
29402,892.0600000000001
29403,2853715.8399999975
29405,1092.0
29406,3288180.2399999984
29407,1028591.32
29412,209323.90000000002
29414,3040294.6800000016
29418,19796.39
29420,208192.53000000006
29425,8773090.500000006
29456,62366.66
29461,166232.47
29464,1120266.4999999998
29465,1.82
29466,244.45
29485,448224.50000000006
29486,419912.9499999997
29501,46234.909999999996
29506,642464.3500000001
29520,11061.01
29526,4642.0
29566,149860.62
29568,291488.88999999996
29569,669524.4
29572,2754555.3699999996
29576,100320.35
29577,82006.41000000002
29578,1368.02
29585,4150.0
29587,1000.0
29588,101083.47
29601,10860741.489999995
29602,25768.29
29604,7000.0
29605,878999.7599999983
29607,4826925.740000002
29615,1161396.6199999996
29616,127958.28
29621,608560.9300000002
29622,73551.01
29631,4462.360000000001
29634,5060.0
29640,11742.93
29644,103705.1
29646,53142.9
29650,201828.90999999997
29651,1304295.7599999998
29653,71793.17
29662,36036.18
29669,175089.06999999998
29671,108249.47
29672,655229.9000000004
29673,94692.59999999999
29678,64047.3
29680,1898.2399999999998
29681,54774.810000000005
29687,4436.6
29706,1006.38
29707,606449.5999999999
29708,3624.0
29720,545430.6099999999
29725,17358.0
29732,776906.1899999998
29801,16793.95
29812,168147.6
29902,4078.0
29910,59535.3
29926,20863.839999999997
29927,6900.0
29935,15229.0
29944,1.44
30004,300.0
30005,157020.45
30006,8713.42
30009,10369.460000000001
30010,11200.0
30012,10807.0
30014,120549.21000000002
30019,3074.9300000000003
30022,691574.7499999999
30024,927541.5700000004
30030,1007603.16
30031,57500.0
30032,13781.25
30033,2824212.63
30034,89301.0
30035,8717.05
30038,11023.47
30039,15300.7
30041,765909.370000001
30042,1.82
30043,250.0
30044,9416.54
30046,929274.3300000005
30060,4655273.260000003
30061,3829.2999999999997
30062,117168.93
30064,445.0
30066,99348.70000000001
30067,103091.72999999998
30071,110124.88
30075,28339.7
30076,1005649.3600000008
30078,418358.04000000004
30080,36907.1
30082,242166.83999999997
30084,149942.63
30092,134704.94
30093,64844.86
30094,63099.379999999954
30096,170710.19999999998
30097,259475.78000000006
30101,57951.41
30103,139321.71
30106,517882.16
30114,26382.77
30117,44678.77
30121,5842.0
30130,608.0
30134,594503.3899999999
30144,12945.0
30165,39712.64
30189,1233082.1500000001
30214,26.53
30236,41076.81
30248,26641.8
30260,137291.78999999998
30263,144597.64
30264,1018.14
30265,384484.74000000005
30269,1128.8000000000002
30281,2204410.3199999994
30301,142.14
30302,12024306.290000001
30303,583927.24
30305,18258.3
30306,13450.0
30307,4496.6
30308,4381842.1000000015
30309,2610967.4099999988
30310,55851.05
30311,57511.229999999996
30312,737031.95
30318,1697912.0600000008
30321,6690.0
30322,17358304.410000004
30324,472256.08
30327,344482.4200000001
30328,1099757.2999999998
30329,3197758.15
30331,2231133.0200000014
30332,125574.42
30333,25551.9
30338,677477.0099999998
30339,69866.62
30340,454749.9600000001
30341,832749.1200000003
30342,4246106.9899999965
30345,118846.12000000001
30349,2430297.0700000008
30350,56659.509999999995
30353,482843.08000000013
30354,105078.31
30368,3000.0
30374,3233896.6399999997
30384,13361741.610000016
30392,4000.0
30394,1663279.1999999997
30458,9466.76
30461,105844.17000000001
30501,769742.73
30503,853.2
30504,20171.799999999996
30507,47955.0
30512,2572.27
30513,223636.02
30518,18801.690000000002
30519,106234.2
30540,5747.29
30542,913.0
30566,448.0
30605,116.57
30606,570265.8800000001
30607,884782.7000000004
30642,86441.75
30656,5356.8
30677,8758.88
30701,196407.11999999997
30703,5883.4
30720,27979.660000000003
30901,288807.37
30904,1250.0
30905,60531.82
30907,30.0
30909,1697757.6600000004
30912,1703287.9600000004
30914,924.8
31024,75846.46
31052,12.3
31069,4666.49
31082,4000.0
31088,50.0
31093,4242.45
31192,396320.27999999997
31193,142417.85
31201,909922.4499999998
31204,203530.5
31207,457439.46
31210,124916.81999999999
31217,707023.3600000001
31326,4090.0
31401,265955.37
31403,55608.310000000005
31404,99636.48
31405,335286.02
31406,853241.7300000006
31408,2666.09
31415,371837.13
31416,36338.6
31419,8502.86
31501,7393.13
31520,24998.13
31525,1550.0
31539,1733.5100000000002
31602,8989.3
31701,84652.98
31706,35015.5
31707,55912.850000000006
31709,7550.0
31792,591498.8600000001
31794,9422.92
31799,43983.2
31820,82468.3
31901,12349.98
31902,4605.0
31904,1542488.7499999988
31908,33410.25
31909,661174.05
31914,20664.04
32003,122104.78
32024,13481.5
32034,1876.63
32040,24412.659999999993
32043,189734.39000000007
32055,107003.79
32063,63953.97
32065,37416.8
32073,748475.0700000001
32081,269358.05
32082,12126.37
32084,576.0
32086,275689.29
32092,102521.69
32095,11429.69
32110,50.0
32114,262675.39
32117,9670733.550000058
32127,4101971.539999999
32129,109390.69
32132,219238.24
32136,8050.0
32141,42515.36
32159,24010.19
32162,51558.869999999995
32164,35823.479999999996
32168,11533.43
32169,49906.0
32174,1755678.4099999995
32176,254682.76
32177,80127.65000000001
32203,2350.0
32204,1030614.6900000002
32205,399422.55999999994
32207,1178473.12
32209,408219.92000000033
32211,4410.06
32216,3723144.21999999
32217,104994.34000000001
32218,13832.39
32223,462223.8100000002
32224,3925913.000000001
32225,8500.23
32231,17756.6
32250,26507.539999999997
32255,6964.86
32256,3821290.8499999987
32257,445774.21
32258,351615.8
32259,21410.75
32277,509488.99999999994
32308,1450912.9699999988
32309,18645.0
32399,148695.0
32401,230409.57000000004
32405,872417.5700000006
32459,2067.3
32501,207931.98999999996
32503,730107.2699999998
32504,569343.8200000001
32514,283769.22000000003
32524,7825.0
32547,223750.0
32561,843348.1900000001
32562,91565.98999999998
32570,12384.0
32571,56384.71
32600,22776.0
32601,51767.1
32602,22273.1
32605,388582.35000000003
32606,63097.12
32607,973336.9299999995
32608,1059173.9800000011
32610,6042689.890000004
32611,6221444.909999998
32612,1616.26
32626,248861.5900000001
32653,91614.25
32696,1108.3400000000001
32701,122522.18999999999
32703,3500.0
32713,1072150.95
32714,15172.25
32720,1524354.1299999985
32724,4500.0
32726,43494.44
32746,272126.99999999994
32747,13291.8
32750,1416.26
32751,1524940.7000000007
32757,79711.90000000007
32763,512123.36
32765,168138.83000000002
32771,164632.65999999995
32778,250.0
32779,300136.6099999996
32780,1217.5
32789,1259522.129999999
32792,307588.59000000026
32794,32095.52
32795,128943.00999999997
32796,4305.42
32801,386175.0700000001
32802,674.49
32803,12434720.719999993
32804,606332.31
32806,13653467.370000008
32807,26261.8
32808,93112.78
32809,3238641.929999999
32810,507426.9700000001
32811,1101472.99
32816,16161.36
32819,3170567.060000003
32822,226435.63000000003
32825,786310.4400000009
32827,17920.82
32835,13262.92
32836,83505.2
32839,549064.49
32886,1754912.9199999995
32891,36259.48
32901,589177.1199999999
32902,4380.0
32903,200.0
32905,71359.58000000003
32934,1201.6200000000001
32940,5363.45
32951,50.0
32952,34451.92
32953,2810.0
32954,219706.19999999998
32955,115419.13
32958,4000.0
32960,585421.3499999999
32961,84.6
32962,283213.76999999996
32963,87900.86999999998
33002,67.80000000000001
33008,161.2
33009,1327611.9500000002
33010,30357.7
33012,5968605.049999998
33013,1017916.7200000002
33014,3789115.65
33015,1793693.7099999997
33016,4170748.1199999982
33018,90979.67
33020,12252.0
33021,2237200.139999996
33022,546.5600000000001
33024,3160875.8
33025,35495.59
33026,1153384.8099999984
33027,593452.3700000006
33028,70278.12
33029,224114.63999999998
33030,1040017.0500000003
33032,123273.87
33033,4895.099999999999
33054,699181.9199999999
33060,434808.87
33063,244953.62
33064,304400.4699999999
33065,213.6
33067,20138.18
33071,986.7499999999999
33075,145165.5
33076,15227.32
33082,145.2
33101,265779.88
33102,118743.9
33122,754564.5000000003
33124,495052.7300000001
33125,2336812.3099999996
33126,6105625.559999992
33130,352612.27999999997
33131,13335.16
33133,400303.78
33134,4508137.019999997
33135,2444936.469999999
33136,11127456.17000002
33137,572621.62
33138,2176.39
33139,4165.52
33140,2287995.6399999997
33141,83911.33999999998
33142,1238044.5899999996
33143,7611853.159999998
33144,3414137.2399999998
33145,1119719.9999999998
33146,2750257.02
33147,490581.4599999998
33154,1619.0
33155,3465822.609999999
33156,2209070.6500000004
33157,752501.5600000002
33160,29237.5
33161,4566372.74
33162,492150.0299999999
33165,1538344.5799999996
33166,2885699.01
33168,71497.74
33169,516500.0999999999
33172,73357.49
33173,1772481.5699999903
33174,3202432.9099999997
33175,5503391.570000004
33176,2260164.6799999913
33178,1347.6
33179,108609.43000000002
33180,2431408.719999999
33183,631075.8099999999
33184,59963.31
33185,986721.4700000002
33186,1996288.5899999999
33189,551027.52
33195,394.29
33196,19472.8
33305,21185.760000000002
33306,6617.759999999999
33308,1617557.4499999995
33309,624534.2700000001
33311,26.53
33312,415638.82999999996
33313,64915.770000000004
33314,36575.0
33316,971642.0499999999
33317,1071.23
33319,514634.89
33321,512005.54
33322,235165.40999999997
33323,126531.73000000003
33324,1763975.9499999997
33326,209865.75
33327,8868.44
33328,37629.71
33330,281041.25
33331,1037641.8500000001
33334,860454.7800000003
33351,255286.09000000003
33388,1154.69
33401,717399.2999999999
33402,4099.54
33406,158409.2
33407,2345588.3400000003
33408,169269.53
33409,2237916.7799999984
33410,608108.2999999999
33411,28032.239999999998
33412,12675.0
33414,527946.6800000003
33416,3500.0
33418,35500.41
33424,1.3
33426,318429.62
33427,10729.5
33428,105088.74
33430,66790.01
33431,373374.51
33432,561569.1799999999
33433,30811.250000000004
33434,275765.39
33435,28505.7
33436,393772.13999999996
33437,118576.46
33440,41480.49
33442,70354.84000000001
33445,590568.9
33446,43044.55
33449,1642390.1799999895
33458,1137649.7000000002
33461,2813434.429999995
33462,1721816.94
33467,2008565.7800000003
33470,150432.06
33472,723559.1700000005
33477,19697.31
33480,23816.149999999998
33483,1299221.3100000003
33484,295592.6099999999
33486,3116407.8600000003
33487,1650556.63
33510,4523.0
33511,2614686.7799999905
33541,5138.25
33542,704260.2000000002
33543,4640.0
33544,183258.18
33545,47294.73000000001
33548,6415.78
33563,160.0
33594,30.0
33601,28345.050000000003
33602,285827.36000000004
33603,421851.5100000003
33604,1500.0
33605,239145.02999999997
33606,2892233.3000000007
33607,2307196.8399999994
33609,1531036.9600000007
33610,3950.0
33612,32621787.490000032
33613,1239423.6899999995
33614,1256884.35
33615,70688.22
33616,774718.7200000006
33617,78281.09
33619,13463.749999999998
33620,2663000.670000001
33624,3150155.9000000013
33625,21175.0
33626,11551.06
33629,231220.44000000012
33630,6181.129999999999
33631,40407.86
33634,37901.02
33637,229583.19000000003
33646,211585.79
33647,53112.71
33701,1222457.6699999997
33703,154573.03999999998
33704,3145.74
33705,617594.7999999999
33707,95460.93
33708,174226.15
33709,2155657.070000005
33710,319666.96
33711,14843.25
33713,1065409.6200000006
33716,13858.04
33731,193.72
33733,686.86
33744,456351.99999999994
33755,362289.77
33756,2407618.6200000015
33759,242670.11
33761,585988.24
33762,211714.12999999995
33763,367.92
33765,4321533.790000002
33766,2000.0
33767,55251.55
33770,203066.62
33772,4512.5
33773,48990.619999999995
33774,260698.18
33776,6224.0
33777,151017.0
33781,163766.74999999997
33782,76788.73
33801,5615.0
33802,106035.0
33803,90.26
33805,730473.0100000001
33810,260933.6400000001
33837,1923.77
33872,66200.24
33880,597479.2399999999
33881,10587.0
33888,5431.0
33901,288860.62000000005
33904,9555.0
33905,21546.16
33907,395929.73000000004
33908,673988.91
33909,41367.0
33910,17150.0
33912,1447124.3400000003
33913,386353.85
33914,80871.88
33916,1455439.69
33936,148937.66999999998
33948,2030.0
33950,1500.0
33952,1690591.9599999925
33966,57515.4
33980,55150.71000000001
33990,3090.0
34028,60683.06
34102,1517615.7099999997
34103,69.78
34104,137864.21
34105,206695.78000000003
34108,28868.309999999998
34109,13050.0
34110,14775.0
34119,14195.67
34120,9283.27
34201,59258.19000000001
34202,9000.0
34205,784993.6199999999
34206,11000.0
34208,25645.08
34209,720247.4799999999
34211,376438.14999999997
34223,1724.62
34231,53966.3
34232,2243732.360000006
34233,51464.55
34237,198350.61
34239,1984133.5199999935
34240,1649.75
34242,10472.05
34243,237210.0
34277,1000.0
34285,117601.26
34288,5343.75
34292,823551.1
34429,465991.74
34452,367753.11000000016
34453,697.49
34461,19569.200000000004
34470,102844.24
34471,3427096.09
34474,157752.78000000006
34478,59304.06
34480,108346.0
34484,98082.0
34601,27047.56
34606,54823.0
34608,50.0
34609,24617.010000000002
34613,41684.65
34638,8577.5
34639,63885.44
34652,835291.9000000007
34653,387004.78999999986
34654,180.0
34655,44997.990000000005
34656,8783.699999999999
34667,220864.80000000008
34668,2036.0
34677,432240.29
34684,943139.990000001
34689,7554.17
34691,125966.22000000006
34695,137813.63
34698,182362.57
34711,130274.78
34739,8185.0
34741,868097.9200000002
34744,265332.29
34747,36665.5
34748,368412.98999999993
34759,460925.4600000001
34761,2639431.6400000006
34769,63733.08
34786,7122.5
34787,87207.54
34948,270.48
34950,191791.25
34952,2593455.1599999988
34957,30.0
34982,1233320.4300000002
34983,1000.0
34986,1409.0
34994,26977.4
34996,113587.18000000011
35007,424.0
35010,872461.2500000007
35058,579380.0
35071,24137.5
35125,40055.91
35201,9286.33
35205,1862566.4100000015
35209,2174140.030000001
35211,183223.69
35213,639415.37
35215,73428.40000000001
35216,24666.730000000003
35218,81685.44
35223,147978.59
35226,17680.5
35233,9018494.520000007
35235,594872.7799999999
35242,157895.93000000005
35243,319709.38
35244,81053.49
35249,18459540.250000015
35255,4370.0
35294,2449941.8900000006
35353,14989.1
35401,28910.520000000004
35404,31166.02
35406,37573.24999999999
35475,30.0
35476,30.0
35501,408706.7500000001
35570,14792.36
35594,1293.76
35601,1550.0
35611,487659.55999999976
35613,1000.0
35630,6764.59
35631,1500.0
35660,421404.77999999997
35661,60754.05999999999
35662,12866.49
35674,95119.63
35758,1215.42
35768,146930.78999999998
35773,1.44
35801,3706817.0600000015
35802,630.0
35805,188583.46000000002
35806,30.0
35811,1725.0
35897,866.0
35901,3575.0
35967,52002.62
35976,19592.570000000003
36081,30.0
36104,2975.0
36106,705883.4700000001
36109,23057.660000000003
36116,17355.42
36117,155055.46
36130,2975.0
36205,2043.56
36206,50.0
36207,455290.2299999999
36256,19140.0
36301,62294.0
36303,501670.21000000014
36305,567139.3899999999
36360,875.0
36420,523856.6299999999
36426,30.0
36460,85761.78000000001
36526,47151.15
36532,162154.47
36535,398582.29
36542,68220.03
36547,1543.3
36571,254417.82000000004
36604,134865.33000000002
36608,3342802.2999999872
36609,93036.27
36615,9315.0
36616,5306.73
36617,473279.20000000007
36624,6950.0
36640,121034.48000000003
36652,67827.09999999995
36660,19761.18
36688,282930.67
36693,188936.36000000002
37024,34446.0
37027,291092.09999999974
37029,981.5
37040,14273.11
37064,446431.42000000004
37067,623068.38
37069,40674.62
37072,245913.57000000004
37075,68969.81
37076,344189.1
37122,18269.1
37129,13200.0
37130,37479.75
37160,55292.67
37167,175567.15
37202,245875.78000000006
37203,36703965.79000004
37204,788152.19
37205,384037.19999999984
37207,21417.13
37208,29506.670000000002
37209,520796.88
37211,1537813.8900000001
37212,1148920.9399999995
37215,800213.5700000001
37217,9650.0
37220,1600.0
37221,57724.14
37232,20964480.50000004
37235,705500.98
37240,334990.19
37244,2406.3500000000004
37303,65147.1
37322,435.34
37334,16486.690000000002
37343,23456.230000000003
37371,1045.0
37388,674624.4700000002
37403,1738016.4499999997
37404,1245500.529999999
37408,199310.42000000004
37411,115994.20999999995
37414,159546.83000000002
37421,8057.68
37601,81834.87
37604,348249.25000000006
37614,1106.8
37615,7480.399999999999
37620,176234.48000000024
37660,1435876.6799999995
37663,47199.10999999999
37684,2.0
37701,27765.75
37745,2500.0
37760,576.0
37803,2500.0
37825,6911.67
37830,174435.82
37849,4852.0
37865,1130.0
37901,430.31
37902,321092.5
37909,734507.8900000004
37912,1163332.2400000007
37914,48564.28
37916,119661.2
37917,361814.35
37919,139898.33000000002
37920,1814243.3299999991
37922,642420.47
37923,197804.51
37932,190.25
37934,173700.94999999998
37938,56160.79
37996,14827.32
38011,3955.5
38016,50644.5
38017,61384.78999999999
38018,866797.3
38019,12948.52
38024,245.0
38101,324.84
38103,277835.69000000006
38104,691574.2599999999
38105,5690475.079999996
38111,146611.49000000005
38115,6200.0
38116,17498.2
38117,102465.0
38119,2651571.2499999967
38120,1117946.72
38124,58014.259999999995
38125,6168.249999999999
38128,450.0
38132,16460.0
38133,55352.770000000004
38134,3077.0
38138,4557414.370000005
38148,363556.9
38157,27603.0
38159,23602.4
38163,268172.71
38174,163673.57
38183,196057.30000000002
38238,8696.220000000001
38261,2600.7
38301,661813.8300000002
38305,1422443.1700000002
38343,47257.98000000001
38501,15678.18
38654,259525.75999999998
38671,362422.67000000004
38801,882437.7200000001
38803,181071.33000000002
38834,2874.0
38852,158848.13999999998
39038,94230.45999999999
39042,55947.30000000001
39046,924.02
39056,4750.0
39110,330970.46000000014
39150,39179.04
39157,6527.72
39158,11425.0
39180,23575.0
39183,4345.9
39202,865845.01
39206,1600.0
39208,30.0
39209,6877.289999999999
39211,62.5
39216,1943402.7899999993
39232,146809.59000000003
39289,99733.23000000001
39296,235836.8
39401,3338892.6599999997
39402,24637.289999999997
39466,2164.85
39501,37023.170000000006
39531,23131.969999999994
39534,21511.07
39564,36989.869999999995
39566,913.0
39581,3624.0
39705,915.82
39759,14408.0
39805,3974.89
39819,2594.7
39828,6176.47
40004,875268.3700000002
40059,60759.279999999984
40201,548367.6600000001
40202,12673509.380000003
40205,106866.0
40206,79493.16999999998
40207,778928.2700000001
40213,532514.8800000005
40215,186960.64
40217,527603.4299999997
40218,93736.2
40220,97991.38
40222,597540.9200000002
40223,122526.72000000006
40241,466492.61999999994
40243,18217.54
40291,299731.25999999995
40292,126154.48000000001
40295,482102.6800000001
40298,3433.0
40324,6267.5
40353,13139.0
40356,109336.16
40361,31170.85
40422,26201.000000000004
40475,270883.58
40502,107361.63999999998
40503,2160722.8000000035
40504,476836.95999999996
40506,1637716.81
40508,116181.03999999998
40509,363742.79
40513,380013.1099999999
40515,9137.25
40517,5113.8
40526,144667.09000000003
40535,9468.0
40536,1764681.5399999996
40576,2801.0
40701,105465.65
41011,9000.0
41017,445833.61000000004
41042,125.0
41051,30.0
41071,7497.0
41091,22200.4
41101,808682.9399999998
41175,9226.890000000001
41501,1915.0
41651,30.0
41653,1000.0
41701,107494.08999999998
41702,13724.64
42001,106705.15
42002,9416.25
42003,692818.4400000001
42101,153302.73999999993
42104,133.0
42240,3215.57
42301,800859.8799999999
42302,255.0
42303,786331.6000000003
42431,4984.65
42503,42764.0
42602,1315.5
42701,110028.65
43015,12257.630000000003
43016,482743.17000000004
43017,360.0
43023,140608.02000000002
43026,855.0
43050,423.0
43054,201215.69
43055,2192.6
43065,119230.91000000008
43081,358082.36
43082,178033.88
43123,131940.18
43130,900.0
43201,230078.90000000002
43202,1882299.28
43203,6397.2300000000005
43205,7000442.549999996
43207,83558.8
43209,338659.1
43210,18001222.139999997
43211,1740.0
43212,898562.48
43213,1984298.1299999997
43214,1557592.7100000002
43215,1791408.4099999995
43216,1283.54
43218,13010.880000000001
43219,269157.2
43220,3102.0
43221,439578.96
43222,296649.44
43228,5193.1
43229,20064.8
43230,37373.83
43231,243162.03000000003
43235,768894.51
43237,25526.0
43240,16469.0
43271,135335.5
43301,252431.40000000002
43302,1011498.23
43336,10016.320000000002
43430,21266.469999999998
43502,2171.62
43537,168056.13999999996
43551,254195.48
43560,167.77
43606,2073707.2500000012
43608,717696.91
43614,998455.8499999999
43615,138339.6
43616,5150.0
43617,656659.1300000002
43623,395650.1499999998
43701,144247.94
43952,1068.0
44011,32754.07
44012,5707.0
44015,71349.48
44022,153667.5
44024,3865.1200000000003
44035,732593.45
44053,23860.0
44060,1197966.7700000005
44094,61149.01
44101,55439.229999999996
44103,400.0
44105,9301.570000000002
44106,17766981.10000001
44107,1472.0
44109,950545.3700000001
44111,196734.95
44113,17403.0
44115,162323.79
44118,82042.34
44120,215702.88
44121,449981.29000000027
44122,841091.48
44124,252066.30999999994
44125,3302.0
44126,2770.0
44129,51210.19
44130,1122839.8800000001
44131,36197.6
44134,907.08
44140,250.0
44141,7732.8
44143,7030.0
44145,14038.5
44192,148374.02999999997
44193,1467555.4100000001
44194,15500.0
44195,35270597.68
44223,2855.0
44224,30.0
44236,262.5
44240,23139.300000000003
44256,4049.05
44262,16558.8
44281,145208.66999999998
44302,122642.29000000001
44304,116377.42
44305,63044.8
44307,240829.19000000003
44308,244334.59
44309,7810.0
44310,8125.0
44311,44025.02
44313,3262.8
44319,4212.22
44320,253005.27999999997
44333,457575.2700000001
44406,4600.0
44460,753.8
44483,11601.5
44484,916.04
44501,73945.62000000001
44504,55646.92000000003
44505,20926.1
44512,20542.0
44514,1102.83
44515,5964.29
44601,328.0
44614,16030.369999999997
44622,1375.4
44646,124198.54
44685,26631.620000000003
44691,69387.27
44708,28192.41
44710,743877.6600000001
44718,5499425.25
44720,19126.879999999997
44811,126503.98000000003
44842,50.0
44857,14385.0
44870,177331.4
44883,337578.61
44903,27581.210000000003
45005,163184.36000000002
45014,77015.0
45018,718.4
45040,650726.3700000002
45042,4950.27
45044,54565.0
45069,12896.839999999998
45103,20136.3
45150,563422.5099999999
45201,11167.06
45202,5095.9400000000005
45206,3861095.3200000008
45207,349.78000000000003
45209,10167.93
45211,35784.25
45212,504052.3200000002
45215,380912.7799999999
45219,5883137.8599999985
45220,861947.9900000001
45221,337543.61
45224,179689.09
45225,113320.1
45226,1551400.9099999995
45227,1329565.8299999998
45229,13857975.430000028
45230,56252.9
45231,1299150.3200000005
45236,873099.6500000004
45237,49168.2
45240,1430.0
45241,128677.78
45242,3065041.169999997
45245,274383.6
45246,1092188.7000000002
45247,1090.06
45249,238839.2700000001
45252,22565.090000000007
45263,2500.0
45267,2661271.7199999993
45322,216999.75999999998
45324,634905.37
45342,22441.25
45365,37127.0
45401,2427.25
45402,45429.42
45404,140198.78999999998
45406,80613.65000000001
45408,25288.65
45409,128898.56000000001
45414,1109071.7699999996
45415,13160.0
45417,1549411.95
45419,184052.27
45420,333762.02
45422,20240.0
45424,7898.450000000001
45428,15452.0
45429,145650.03000000003
45431,35680.34
45432,217803.18999999997
45435,265328.82999999996
45439,41113.43
45440,115125.74
45458,6900.0
45459,328117.26
45503,20158.63
45504,73529.87
45505,702174.1399999999
45601,9721.72
45631,13918.230000000001
45694,50.0
45701,69253.25
45750,32.1
45801,1200.0
45806,1400.0
45891,30.0
46011,569977.6699999999
46016,49365.28
46032,363662.76
46033,8308.4
46036,67163.27999999998
46037,91453.57
46060,1415.0
46062,66.7
46077,89446.82
46107,646839.5700000001
46112,65881.47
46123,1359192.6299999964
46131,8409.16
46140,62924.49999999999
46142,30.0
46143,111054.38
46158,20131.06
46168,1360008.0500000003
46201,6479.23
46202,10374688.08
46204,7436877.77
46206,1133578.1099999999
46208,5571601.63
46219,285714.33999999985
46222,140713.75
46227,330592.86000000004
46237,1513404.929999999
46240,250.0
46241,63236.43
46250,503029.55000000005
46254,233008.87000000005
46256,1297042.9900000005
46260,1744743.0599999996
46266,580101.24
46267,7458.98
46278,246715.06
46280,141351.5
46290,727162.7
46307,21284.0
46311,800.0
46320,36931.68
46321,498527.8500000002
46350,1467.0
46360,158933.28000000003
46375,30.0
46383,1119529.2500000005
46402,18418.85
46410,27140.449999999997
46514,289659.24999999994
46526,1386638.9399999997
46527,3950.0
46530,386.14
46542,378.0
46544,306825.61
46545,41845.5
46571,3500.0
46601,678422.72
46614,8841.28
46617,409850.92000000016
46628,829.33
46748,5269.0
46750,2265.74
46802,20610.25
46804,280429.23000000016
46805,11571.73
46815,171456.29
46825,412763.3899999999
46845,1508087.2500000002
46885,56301.10999999999
46902,8395.92
46952,3913.39
47006,1102.5
47025,2210.0
47112,9023.96
47130,665023.54
47150,494967.36999999994
47172,17155.96
47303,310360.82000000007
47304,32103.179999999997
47362,34358.95
47374,625465.08
47394,98830.92000000001
47401,153945.64
47402,69790.76000000001
47403,63533.19000000001
47405,1862324.1800000002
47591,80.0
47630,274379.72000000003
47701,6118.8
47710,82866.19
47711,6488.77
47713,870581.8199999991
47714,889944.2200000002
47715,6562.79
47720,109416.54
47725,70.0
47733,62131.17999999999
47802,6929.920000000001
47904,56326.04000000001
47905,1059262.6499999997
47906,652620.97
47909,41868.33
47933,2150.0
47944,30.0
47960,30.0
48009,7169.0
48025,111569.83999999998
48026,60642.350000000006
48034,667693.9000000001
48035,23858.48
48036,30.0
48038,205098.78
48043,47767.54
48044,100.0
48047,377925.7900000001
48059,134682.37
48060,250.0
48066,410470.49
48067,6142.5
48069,30.0
48071,30.0
48072,1228986.45
48073,1340397.03
48075,543035.5700000001
48076,8112.8
48080,70874.87999999999
48081,63736.60999999999
48084,491319.10000000003
48085,210408.91000000006
48088,58861.649999999994
48089,30.0
48098,1117935.12
48103,45879.81
48104,807243.76
48105,9920570.939999994
48106,2743263.8000000003
48108,387820.92000000004
48109,17225733.980000004
48111,87711.91
48118,46202.62000000001
48120,50.0
48124,58296.25
48126,16358.560000000001
48150,43624.16
48152,258508.19
48154,2662.0
48161,30.0
48162,10360.0
48167,146563.48
48170,205.0
48180,125.0
48184,1413.16
48187,1136.16
48188,98466.3
48192,55657.13
48197,1037509.2100000001
48198,291665.39
48201,15731042.96999999
48202,15315752.049999965
48211,103923.04000000036
48215,6865.0
48220,431326.88000000035
48226,12098.51
48230,463685.45999999996
48235,5902.34
48236,909235.9900000001
48274,2600.0
48278,3284945.9299999992
48301,15083.99
48302,457408.9399999999
48303,2.6
48304,35740.0
48307,1040217.5500000003
48310,108586.08000000003
48313,495.17
48314,211239.24000000002
48315,4141.05
48322,323.51
48323,1851.0
48326,30520.260000000002
48328,300.0
48329,13800.0
48334,1555489.4
48335,30.0
48336,4409.29
48341,171158.7
48342,21.39
48346,31611.53
48360,30.0
48374,50164.880000000005
48375,97206.51999999999
48377,190.25
48381,91241.0
48433,26419.5
48439,251128.25000000006
48446,6932.09
48503,23105.539999999997
48504,615119.3599999998
48505,30.0
48507,84026.72
48509,101005.09
48532,699253.5100000002
48554,750.0
48601,443520.70999999956
48602,54953.280000000006
48603,51087.69
48604,621311.29
48640,80753.48
48661,50.0
48670,241508.21
48706,882903.7299999997
48708,170412.76
48723,785241.9600000001
48759,9308.33
48823,116880.3
48824,436048.25999999995
48858,4546.0
48867,25271.67
48875,5650.0
48898,73807.85999999999
48909,1039.0
48910,1261764.58
48912,758801.2200000004
48917,211813.34000000003
49001,21425.040000000005
49005,118206.16999999998
49007,337378.54999999993
49008,338456.69999999995
49009,205596.56
49015,199644.93
49017,26864.72
49019,2000.0
49032,1589.73
49048,60191.520000000004
49079,2400.0
49085,21302.6
49111,610708.84
49120,2887.39
49127,18291.46
49201,50108.509999999995
49202,41640.85
49221,190.25
49301,30.0
49348,200.0
49418,57605.83
49426,50.0
49431,30.0
